price,bedrooms,bathrooms,floors,waterfront,view,condition,grade,zipcode,lat,long,yrs_old
640000.0,3,3.0,2.0,0.0,0.0,3,9,98056,47.51600000000001,-122.20299999999999,12
290000.0,4,1.75,1.0,0.0,0.0,3,8,98146,47.497,-122.369,54
258500.0,3,2.5,2.0,0.0,0.0,3,7,98003,47.3186,-122.331,31
420000.0,3,1.75,1.0,0.0,0.0,3,7,98053,47.6441,-121.96,37
230000.0,3,1.0,1.0,0.0,0.0,3,7,98198,47.4116,-122.29299999999999,59
252000.0,3,1.5,1.0,0.0,0.0,4,7,98038,47.3639,-122.04799999999999,29
515000.0,3,2.5,2.0,0.0,0.0,3,8,98028,47.7353,-122.22200000000001,11
425000.0,2,1.0,1.0,0.0,0.0,4,6,98107,47.675,-122.39299999999999,109
575000.0,3,2.5,2.0,0.0,2.0,3,8,98126,47.5723,-122.376,21
390000.0,2,1.0,1.0,0.0,0.0,4,7,98117,47.6823,-122.38799999999999,105
561500.0,4,2.25,1.0,0.0,0.0,3,8,98033,47.6657,-122.178,46
835000.0,5,2.75,1.0,0.0,0.0,5,9,98115,47.6938,-122.31,59
245000.0,2,1.0,1.5,0.0,0.0,3,6,98168,47.4956,-122.321,82
475200.0,3,2.5,2.0,0.0,0.0,3,8,98027,47.5317,-122.04700000000001,14
425000.0,2,1.0,1.0,0.0,0.0,4,7,98117,47.6833,-122.395,73
218000.0,2,1.5,2.0,0.0,0.0,3,7,98178,47.4947,-122.23299999999999,63
600000.0,4,2.5,2.0,0.0,0.0,3,9,98056,47.5232,-122.191,15
545000.0,4,2.25,1.0,0.0,0.0,3,8,98008,47.6342,-122.117,48
460000.0,5,3.0,1.0,0.0,0.0,3,7,98118,47.5376,-122.292,23
425000.0,2,1.0,1.0,0.0,0.0,3,7,98116,47.573,-122.395,64
455000.0,3,1.75,1.0,0.0,0.0,4,7,98006,47.5766,-122.147,59
313100.0,3,2.0,1.0,0.0,0.0,3,8,98001,47.353,-122.272,21
780000.0,4,3.5,2.0,0.0,0.0,4,10,98027,47.4846,-122.06700000000001,27
345500.0,4,2.5,2.0,0.0,0.0,3,8,98031,47.4106,-122.204,15
243000.0,3,1.75,1.0,0.0,0.0,5,7,98031,47.4135,-122.18,40
670000.0,5,3.5,1.0,0.0,3.0,4,8,98034,47.7139,-122.223,41
325000.0,3,1.5,1.0,0.0,0.0,3,6,98019,47.7451,-121.98,32
281000.0,2,1.0,1.0,0.0,0.0,3,7,98178,47.4833,-122.23700000000001,63
130000.0,3,1.0,1.0,0.0,0.0,4,7,98108,47.5231,-122.33200000000001,102
340000.0,3,2.5,2.0,0.0,0.0,3,7,98038,47.3817,-122.023,19
485000.0,4,2.75,2.0,0.0,0.0,4,8,98059,47.4777,-122.1,38
642860.0,4,2.75,2.0,0.0,0.0,3,8,98072,47.7685,-122.15899999999999,0
747000.0,3,1.75,1.0,0.0,0.0,3,7,98112,47.6207,-122.295,103
559950.0,4,2.5,2.0,0.0,0.0,3,8,98133,47.7317,-122.354,35
577288.0,4,2.75,2.0,0.0,0.0,3,9,98108,47.5688,-122.31700000000001,6
575000.0,2,1.0,1.5,0.0,0.0,3,7,98117,47.6815,-122.359,94
287000.0,3,1.0,1.0,0.0,0.0,4,7,98118,47.5238,-122.287,61
335000.0,2,1.0,1.0,0.0,0.0,3,6,98168,47.51,-122.323,70
375000.0,4,2.25,2.0,0.0,0.0,2,8,98056,47.5403,-122.175,49
325000.0,2,1.0,1.0,0.0,0.0,3,6,98125,47.7322,-122.3,89
530000.0,3,2.25,1.0,0.0,0.0,4,7,98059,47.5041,-122.102,39
287000.0,4,2.25,1.0,0.0,0.0,3,7,98032,47.3669,-122.288,38
320000.0,5,3.0,1.0,0.0,0.0,3,8,98023,47.3079,-122.34100000000001,36
425000.0,4,2.5,2.0,0.0,0.0,3,7,98065,47.5381,-121.88799999999999,8
550000.0,3,1.0,1.0,0.0,3.0,4,8,98117,47.69300000000001,-122.383,60
135000.0,3,1.0,1.0,0.0,0.0,2,6,98023,47.328,-122.337,53
695000.0,3,1.75,1.5,0.0,0.0,4,8,98144,47.5776,-122.289,90
975000.0,5,2.5,1.0,0.0,2.0,4,9,98006,47.5586,-122.134,38
210000.0,4,1.75,1.0,0.0,0.0,3,8,98198,47.405,-122.288,64
518000.0,4,1.75,1.0,0.0,0.0,4,7,98125,47.7085,-122.28299999999999,63
335500.0,3,1.0,2.0,0.0,0.0,3,6,98125,47.7156,-122.291,84
750000.0,4,3.5,2.0,0.0,3.0,3,9,98126,47.57100000000001,-122.374,30
515000.0,3,1.75,1.0,0.0,0.0,4,7,98006,47.568999999999996,-122.175,58
344500.0,4,2.75,1.0,0.0,0.0,3,7,98055,47.4632,-122.209,12
470000.0,3,1.5,1.0,0.0,0.0,3,7,98118,47.5514,-122.266,56
606150.0,4,1.75,1.0,0.0,0.0,3,8,98008,47.6208,-122.09899999999999,47
292000.0,4,2.75,1.0,0.0,0.0,3,7,98002,47.2842,-122.198,16
450000.0,3,2.5,2.0,0.0,3.0,3,7,98092,47.2485,-122.101,36
429000.0,3,1.75,1.0,0.0,0.0,3,8,98126,47.5339,-122.37200000000001,57
765000.0,4,2.5,2.0,0.0,0.0,3,9,98053,47.6698,-122.044,26
425000.0,2,1.0,1.0,0.0,0.0,3,5,98107,47.6729,-122.383,110
505000.0,4,2.5,2.0,0.0,0.0,3,7,98059,47.4911,-122.13799999999999,15
544950.0,3,1.75,1.0,0.0,0.0,3,7,98008,47.6059,-122.12100000000001,58
382000.0,3,2.0,1.5,0.0,0.0,3,8,98126,47.5487,-122.376,78
475000.0,3,1.75,2.0,0.0,0.0,3,7,98014,47.695,-121.915,36
355000.0,3,1.5,2.0,0.0,0.0,4,7,98034,47.7253,-122.164,33
410000.0,4,2.5,1.0,0.0,0.0,5,7,98034,47.7306,-122.23299999999999,42
450000.0,4,2.0,1.0,0.0,0.0,3,6,98144,47.5958,-122.29899999999999,115
565000.0,7,4.5,1.0,0.0,0.0,3,7,98125,47.7302,-122.291,36
529100.0,2,1.0,1.5,0.0,0.0,4,7,98115,47.693999999999996,-122.29,74
452500.0,4,2.5,2.0,0.0,0.0,3,7,98065,47.5381,-121.89,9
245000.0,4,2.0,1.0,0.0,0.0,3,7,98003,47.3467,-122.304,47
415000.0,1,1.0,1.0,0.0,0.0,3,6,98117,47.6783,-122.383,61
610000.0,4,2.5,2.0,0.0,3.0,3,9,98074,47.6242,-122.04,24
363500.0,4,1.75,1.0,0.0,0.0,5,7,98178,47.4973,-122.26799999999999,52
510000.0,3,2.75,1.0,0.0,0.0,4,8,98052,47.6301,-122.10700000000001,46
650000.0,4,2.5,2.0,0.0,0.0,3,8,98053,47.6314,-121.96799999999999,19
290000.0,4,2.5,2.0,0.0,0.0,4,7,98058,47.4357,-122.16799999999999,42
170000.0,3,1.0,1.0,0.0,0.0,2,6,98178,47.4984,-122.24,71
510000.0,2,1.0,1.0,0.0,0.0,3,6,98122,47.6168,-122.303,115
316000.0,4,2.5,2.0,0.0,0.0,3,8,98003,47.3432,-122.316,27
690000.0,4,2.5,2.0,0.0,0.0,4,9,98029,47.5627,-122.01799999999999,25
199950.0,2,1.0,1.0,0.0,0.0,5,5,98056,47.4924,-122.17399999999999,62
207000.0,3,1.0,1.0,0.0,0.0,3,6,98178,47.4906,-122.244,54
449950.0,4,2.25,1.5,0.0,0.0,4,8,98058,47.4513,-122.12799999999999,39
361550.0,3,1.75,1.0,0.0,0.0,2,7,98059,47.4655,-122.072,35
824000.0,4,3.5,2.0,0.0,0.0,3,10,98077,47.7711,-122.041,18
537000.0,3,1.75,1.0,0.0,0.0,5,7,98008,47.6345,-122.12299999999999,58
838400.0,4,2.5,2.5,0.0,0.0,4,9,98040,47.5631,-122.219,40
225000.0,2,1.0,1.0,0.0,0.0,3,6,98126,47.5176,-122.376,67
329900.0,3,2.0,1.0,0.0,0.0,4,7,98106,47.5514,-122.35700000000001,33
282500.0,4,1.0,1.0,0.0,0.0,4,6,98065,47.5305,-121.84100000000001,73
229950.0,3,1.75,1.0,0.0,0.0,4,7,98042,47.3279,-122.13600000000001,46
500000.0,2,1.0,1.0,0.0,0.0,3,7,98125,47.7228,-122.314,68
495000.0,3,1.75,1.0,0.0,0.0,3,8,98125,47.7032,-122.286,47
149500.0,3,1.0,1.0,0.0,0.0,4,7,98198,47.3592,-122.315,55
726000.0,3,2.5,1.0,0.0,0.0,4,8,98005,47.6375,-122.17299999999999,40
899000.0,4,2.5,2.0,0.0,0.0,3,10,98075,47.5933,-121.98200000000001,17
317000.0,3,1.0,1.0,0.0,0.0,5,7,98056,47.5124,-122.165,60
395000.0,1,1.0,1.0,0.0,0.0,3,6,98199,47.6544,-122.38600000000001,62
360000.0,4,3.0,2.0,0.0,0.0,3,8,98058,47.4296,-122.185,16
570000.0,4,2.5,2.0,0.0,0.0,3,8,98029,47.5714,-122.005,18
320000.0,4,2.5,2.0,0.0,0.0,3,8,98042,47.3772,-122.12700000000001,11
320000.0,3,1.75,1.5,0.0,0.0,3,7,98058,47.4118,-122.089,38
268000.0,5,2.5,2.0,0.0,0.0,3,7,98042,47.369,-122.126,11
191000.0,2,1.0,1.0,0.0,0.0,5,6,98108,47.5269,-122.314,109
400000.0,2,1.0,1.0,0.0,0.0,4,7,98126,47.5285,-122.37200000000001,65
515000.0,2,1.0,1.0,0.0,0.0,5,7,98107,47.6699,-122.369,107
610000.0,4,2.5,2.0,0.0,0.0,3,9,98065,47.53100000000001,-121.86,11
538000.0,2,1.75,1.0,0.0,0.0,3,7,98115,47.6821,-122.30799999999999,85
432000.0,3,2.5,2.0,0.0,0.0,4,7,98065,47.5335,-121.869,11
335000.0,4,2.25,2.0,0.0,0.0,3,8,98055,47.4383,-122.193,37
302000.0,5,1.75,1.5,0.0,0.0,5,7,98133,47.7617,-122.335,89
787500.0,4,1.75,1.0,0.0,0.0,3,7,98039,47.6353,-122.23200000000001,51
420000.0,3,1.0,1.0,0.0,0.0,5,8,98133,47.718,-122.355,77
560000.0,3,2.5,2.0,0.0,0.0,3,9,98014,47.702,-121.89200000000001,23
535000.0,3,2.5,2.0,0.0,0.0,3,8,98029,47.5759,-122.012,26
310000.0,3,2.5,1.0,0.0,0.0,3,7,98106,47.5237,-122.353,24
760000.0,5,2.0,1.5,0.0,0.0,5,7,98144,47.5798,-122.294,104
242500.0,3,1.75,2.0,0.0,0.0,3,7,98055,47.4331,-122.195,9
235000.0,3,1.0,1.0,0.0,0.0,5,6,98055,47.4815,-122.226,65
598780.0,4,2.25,1.0,0.0,0.0,4,7,98007,47.5911,-122.133,52
433200.0,3,2.5,2.0,0.0,0.0,3,8,98045,47.4848,-121.698,12
343000.0,2,1.0,1.0,0.0,0.0,5,6,98056,47.5454,-122.19200000000001,73
145000.0,2,1.0,1.0,0.0,0.0,3,6,98033,47.6836,-122.17399999999999,50
291970.0,1,1.0,1.0,0.0,0.0,3,5,98058,47.44600000000001,-122.175,63
599950.0,3,1.0,1.0,0.0,0.0,3,7,98146,47.5085,-122.385,66
870000.0,4,1.75,1.0,0.0,0.0,3,9,98004,47.595,-122.20299999999999,51
323000.0,4,2.75,2.0,0.0,0.0,4,7,98038,47.3511,-122.05799999999999,23
727000.0,4,3.0,2.0,0.0,0.0,3,9,98075,47.5962,-122.01799999999999,13
166000.0,1,1.0,1.0,0.0,0.0,3,7,98001,47.2972,-122.26700000000001,26
450000.0,4,1.75,1.0,0.0,0.0,3,7,98155,47.7675,-122.277,54
400000.0,3,2.5,1.0,0.0,0.0,3,7,98072,47.7735,-122.133,47
599000.0,3,2.5,1.0,0.0,0.0,3,7,98072,47.7735,-122.133,48
165000.0,3,1.0,1.0,0.0,0.0,4,5,98001,47.2756,-122.27,106
229000.0,2,1.0,1.0,0.0,0.0,3,6,98168,47.5094,-122.31,73
305000.0,1,1.0,1.0,0.0,0.0,3,5,98155,47.7553,-122.28299999999999,68
930000.0,3,3.25,2.0,0.0,0.0,3,9,98116,47.5852,-122.391,13
542000.0,3,2.5,1.0,0.0,0.0,3,8,98007,47.6205,-122.141,50
214000.0,3,1.0,1.0,0.0,0.0,4,6,98010,47.3127,-122.00200000000001,114
718000.0,3,2.5,2.0,0.0,0.0,3,8,98033,47.6946,-122.211,13
349000.0,3,2.5,3.0,0.0,0.0,3,8,98103,47.698,-122.34899999999999,12
305000.0,3,2.5,2.0,0.0,0.0,3,7,98031,47.4024,-122.21600000000001,18
498000.0,3,2.5,2.0,0.0,0.0,4,7,98122,47.6036,-122.305,114
799950.0,4,3.5,2.0,0.0,0.0,3,10,98092,47.2642,-122.18700000000001,21
737000.0,3,2.5,2.0,0.0,2.0,3,9,98052,47.6842,-122.155,18
860000.0,4,3.25,2.0,0.0,0.0,3,10,98075,47.5953,-122.039,13
339950.0,3,2.5,1.0,0.0,0.0,3,8,98042,47.3546,-122.081,30
249000.0,3,2.25,1.0,0.0,0.0,3,7,98031,47.4034,-122.178,32
370000.0,2,1.0,1.0,0.0,0.0,2,6,98126,47.5322,-122.37899999999999,105
725000.0,3,2.0,1.0,0.0,0.0,4,7,98040,47.5755,-122.21600000000001,50
529000.0,5,2.5,1.0,0.0,0.0,4,8,98059,47.479,-122.15299999999999,38
310000.0,4,2.75,1.0,0.0,0.0,4,7,98198,47.3581,-122.31700000000001,27
315000.0,4,2.25,2.0,0.0,0.0,3,8,98058,47.4362,-122.165,33
435000.0,3,2.0,2.0,0.0,0.0,5,7,98059,47.483000000000004,-122.164,50
350000.0,3,1.75,1.0,0.0,0.0,4,7,98056,47.5107,-122.17200000000001,35
240000.0,3,1.0,1.0,0.0,0.0,3,7,98055,47.4804,-122.229,66
410000.0,3,2.25,2.0,0.0,0.0,3,7,98116,47.5725,-122.383,28
430000.0,4,2.75,2.0,0.0,0.0,3,7,98059,47.4916,-122.162,11
446000.0,4,2.5,1.0,0.0,0.0,3,7,98034,47.7174,-122.236,40
240000.0,3,1.5,1.5,0.0,0.0,5,7,98045,47.4648,-121.757,30
595000.0,4,3.0,1.5,0.0,0.0,4,8,98027,47.4703,-122.015,45
215150.0,3,1.0,1.0,0.0,0.0,4,6,98042,47.3654,-122.08200000000001,46
319950.0,2,1.0,1.0,0.0,2.0,5,7,98178,47.507,-122.242,65
385000.0,3,2.0,2.0,0.0,0.0,3,8,98070,47.3731,-122.43,14
280000.0,3,2.5,2.0,0.0,0.0,3,8,98042,47.3618,-122.074,24
399950.0,3,2.5,1.0,0.0,0.0,3,7,98034,47.7153,-122.211,41
132500.0,3,1.0,1.0,0.0,0.0,3,7,98001,47.32,-122.27799999999999,47
399950.0,2,0.75,1.0,0.0,0.0,4,7,98126,47.5671,-122.37,99
290000.0,2,1.0,1.0,0.0,0.0,3,7,98133,47.7282,-122.337,66
860000.0,5,2.25,1.0,0.0,0.0,4,8,98004,47.6066,-122.19200000000001,57
245000.0,4,1.0,1.5,0.0,0.0,3,7,98178,47.5015,-122.262,66
255000.0,3,1.5,1.0,0.0,0.0,3,7,98178,47.5068,-122.259,58
310000.0,4,3.0,2.0,0.0,0.0,3,7,98155,47.7703,-122.31200000000001,38
299000.0,3,1.0,1.0,0.0,0.0,3,7,98155,47.7763,-122.305,59
575000.0,4,2.5,2.0,0.0,0.0,4,8,98029,47.5719,-122.007,18
284000.0,3,1.0,1.0,0.0,0.0,3,7,98133,47.7401,-122.348,70
840000.0,3,1.75,1.0,0.0,0.0,4,8,98115,47.6726,-122.294,89
442573.0,3,1.75,1.0,0.0,0.0,3,7,98034,47.7314,-122.225,34
560000.0,3,1.0,1.0,0.0,0.0,3,8,98115,47.6948,-122.322,83
485000.0,3,2.0,1.0,0.0,0.0,4,7,98136,47.5421,-122.38799999999999,97
472500.0,4,1.75,1.0,0.0,0.0,4,7,98033,47.6775,-122.18,54
398000.0,3,1.75,1.5,0.0,0.0,4,7,98011,47.7663,-122.20100000000001,64
340000.0,3,2.5,2.0,0.0,0.0,3,8,98059,47.4837,-122.13799999999999,12
380000.0,2,1.0,1.5,0.0,0.0,3,6,98108,47.5462,-122.32,105
235000.0,3,1.0,1.0,0.0,0.0,3,6,98168,47.5042,-122.329,66
400000.0,3,1.5,1.0,0.0,0.0,3,7,98034,47.7167,-122.23299999999999,58
582000.0,5,2.5,1.0,0.0,0.0,4,8,98006,47.5681,-122.12799999999999,46
209000.0,2,1.0,1.0,0.0,0.0,3,6,98168,47.4989,-122.31700000000001,52
335000.0,5,3.0,1.5,0.0,0.0,4,7,98058,47.46,-122.17399999999999,53
285950.0,2,1.0,1.0,0.0,0.0,5,6,98146,47.5122,-122.374,72
645000.0,5,2.25,2.0,0.0,0.0,4,8,98027,47.4553,-121.98700000000001,39
312000.0,2,1.0,1.5,0.0,0.0,4,7,98014,47.6499,-121.916,98
663000.0,3,2.25,1.0,0.0,0.0,3,7,98075,47.5828,-122.044,47
443950.0,3,1.75,1.0,0.0,0.0,3,6,98056,47.5217,-122.182,68
315000.0,3,2.0,1.0,0.0,0.0,3,7,98126,47.5523,-122.37200000000001,33
302200.0,4,1.5,1.0,0.0,0.0,3,7,98058,47.4497,-122.16799999999999,51
770000.0,3,2.5,2.0,0.0,3.0,4,9,98033,47.6528,-122.20299999999999,36
374950.0,4,1.75,1.0,0.0,0.0,3,8,98058,47.4483,-122.12899999999999,41
330000.0,3,2.5,2.0,0.0,0.0,3,9,98023,47.3079,-122.39299999999999,25
230000.0,2,1.0,1.0,0.0,0.0,4,6,98106,47.5404,-122.352,72
967000.0,4,2.5,2.0,0.0,0.0,3,9,98115,47.6961,-122.316,5
536500.0,4,2.5,2.0,0.0,2.0,3,8,98144,47.591,-122.29299999999999,14
315000.0,6,4.0,2.0,0.0,2.0,4,7,98106,47.5305,-122.353,21
626000.0,3,1.0,1.0,0.0,0.0,4,7,98117,47.6768,-122.367,90
334009.0,4,2.0,1.0,0.0,0.0,4,6,98034,47.7183,-122.213,54
429000.0,2,1.0,1.0,0.0,0.0,2,7,98107,47.6715,-122.365,91
818000.0,4,2.5,2.0,0.0,0.0,3,10,98072,47.7467,-122.132,28
326000.0,5,2.75,2.0,0.0,0.0,3,8,98042,47.3461,-122.152,1
310000.0,5,3.0,1.0,0.0,0.0,3,7,98106,47.5453,-122.363,17
525000.0,4,2.0,1.0,0.0,0.0,4,7,98177,47.7193,-122.361,68
350000.0,3,2.25,1.5,0.0,0.0,3,7,98055,47.4735,-122.189,29
936000.0,4,2.5,2.0,0.0,0.0,3,10,98074,47.6484,-122.08,14
226000.0,3,1.0,1.0,0.0,0.0,3,7,98166,47.4527,-122.352,60
428000.0,3,1.75,1.0,0.0,2.0,4,7,98022,47.2303,-121.936,29
329932.0,3,1.5,1.0,0.0,0.0,3,7,98133,47.7112,-122.35700000000001,43
539000.0,3,1.5,1.0,0.0,0.0,3,7,98133,47.7112,-122.35700000000001,44
275000.0,3,1.75,1.0,0.0,0.0,4,8,98023,47.3155,-122.365,38
590000.0,4,2.5,2.0,0.0,2.0,3,9,98045,47.4816,-121.714,21
782000.0,4,2.5,2.0,0.0,0.0,3,10,98053,47.6772,-122.056,18
575000.0,4,2.5,2.0,0.0,0.0,3,8,98027,47.5348,-122.053,29
509000.0,3,2.25,2.0,0.0,0.0,3,7,98133,47.7484,-122.353,19
290000.0,4,2.5,1.0,0.0,0.0,4,7,98001,47.353,-122.294,46
305240.0,3,1.0,1.0,0.0,0.0,3,7,98133,47.7352,-122.337,58
555000.0,3,2.0,1.5,0.0,2.0,4,8,98126,47.573,-122.38,84
317000.0,3,2.0,1.0,0.0,0.0,3,7,98058,47.4658,-122.17200000000001,34
430000.0,3,2.0,1.5,0.0,0.0,3,8,98074,47.6312,-122.061,43
850000.0,2,1.5,1.0,0.0,4.0,4,7,98116,47.5934,-122.39,53
469000.0,3,2.25,1.0,0.0,0.0,3,7,98155,47.7643,-122.273,38
327200.0,2,2.0,1.0,0.0,0.0,4,6,98168,47.4831,-122.296,72
835000.0,3,3.0,2.0,1.0,4.0,4,8,98198,47.3571,-122.324,37
360000.0,4,2.5,2.0,0.0,0.0,3,8,98042,47.373999999999995,-122.125,24
372000.0,4,2.5,2.0,0.0,0.0,3,8,98178,47.5072,-122.257,15
453000.0,3,1.0,1.5,0.0,0.0,4,7,98034,47.7277,-122.185,47
275000.0,2,1.75,1.0,0.0,0.0,5,7,98188,47.4594,-122.279,83
475000.0,4,2.5,2.0,0.0,0.0,4,7,98133,47.7399,-122.33200000000001,51
310000.0,4,2.75,1.0,0.0,0.0,3,7,98031,47.3969,-122.205,29
173000.0,4,2.0,1.0,0.0,0.0,5,7,98188,47.4413,-122.277,58
313500.0,5,3.0,1.0,0.0,0.0,3,6,98045,47.481,-121.788,30
345000.0,3,2.5,2.0,0.0,0.0,3,8,98126,47.549,-122.37200000000001,7
436000.0,3,1.5,1.0,0.0,0.0,3,8,98177,47.7598,-122.359,60
244500.0,2,1.75,1.0,0.0,0.0,3,6,98168,47.4989,-122.329,75
206000.0,3,1.75,1.0,0.0,0.0,4,7,98001,47.3063,-122.27,46
890000.0,4,2.5,2.0,0.0,0.0,3,9,98052,47.7065,-122.13,10
329950.0,4,2.25,2.0,0.0,0.0,3,8,98092,47.2654,-122.21700000000001,29
250000.0,3,1.75,1.0,0.0,0.0,3,7,98092,47.2558,-122.12200000000001,19
246000.0,3,2.0,1.0,0.0,0.0,3,7,98022,47.2507,-122.039,65
440000.0,3,1.75,1.0,0.0,0.0,3,7,98072,47.7685,-122.162,35
395000.0,4,1.75,1.0,0.0,0.0,3,7,98072,47.7344,-122.17299999999999,39
305000.0,3,1.0,1.0,0.0,0.0,5,6,98118,47.5514,-122.28399999999999,96
160000.0,3,2.25,1.0,0.0,0.0,3,7,98003,47.2729,-122.29899999999999,29
269000.0,3,2.25,1.0,0.0,0.0,3,7,98003,47.2729,-122.29899999999999,30
169500.0,3,1.0,1.0,0.0,0.0,3,6,98023,47.2869,-122.36,52
690500.0,4,2.75,2.0,0.0,0.0,3,8,98155,47.7397,-122.316,0
245560.0,2,1.5,1.0,0.0,0.0,3,7,98177,47.7775,-122.365,57
345000.0,4,2.75,2.0,0.0,0.0,3,8,98023,47.3148,-122.35,28
383000.0,4,1.75,1.0,0.0,2.0,4,8,98056,47.5067,-122.197,56
388500.0,3,2.25,2.0,0.0,0.0,3,8,98144,47.5997,-122.31200000000001,7
250000.0,3,1.75,1.0,0.0,0.0,3,7,98003,47.3179,-122.33,29
455500.0,3,1.75,1.0,0.0,0.0,4,9,98042,47.3837,-122.15799999999999,42
672000.0,3,1.0,1.0,0.0,0.0,4,7,98004,47.6088,-122.193,60
550000.0,4,1.5,1.0,0.0,0.0,2,7,98055,47.4345,-122.198,56
487000.0,3,1.75,1.0,0.0,0.0,3,7,98008,47.6371,-122.12299999999999,56
291375.0,4,2.5,2.0,0.0,0.0,3,7,98059,47.4887,-122.15,13
225000.0,3,1.0,1.0,0.0,0.0,3,7,98133,47.7411,-122.34700000000001,69
519950.0,5,3.5,2.0,0.0,0.0,4,7,98075,47.5814,-122.00299999999999,40
250000.0,3,2.5,2.0,0.0,0.0,4,8,98002,47.3099,-122.206,24
614950.0,3,1.0,1.5,0.0,0.0,5,7,98119,47.6333,-122.36200000000001,114
599500.0,4,2.25,2.0,0.0,0.0,4,7,98052,47.6801,-122.11399999999999,31
625000.0,4,1.5,1.0,0.0,3.0,3,8,98177,47.7658,-122.37,62
248500.0,2,1.0,1.0,0.0,0.0,4,7,98168,47.4913,-122.318,57
469950.0,5,2.0,1.0,0.0,0.0,4,6,98105,47.6677,-122.321,93
525000.0,3,1.5,1.0,0.0,0.0,4,8,98033,47.6746,-122.164,45
787500.0,2,2.5,2.0,0.0,3.0,4,8,98146,47.5101,-122.391,65
485000.0,4,2.5,1.0,0.0,0.0,3,10,98001,47.3528,-122.26700000000001,10
310000.0,2,1.0,1.0,0.0,0.0,3,6,98118,47.5324,-122.272,96
280000.0,5,2.0,1.0,0.0,0.0,3,7,98118,47.5164,-122.26700000000001,48
200000.0,4,1.0,1.5,0.0,0.0,4,6,98072,47.7617,-122.11,93
490000.0,3,2.5,2.0,0.0,0.0,3,9,98055,47.4473,-122.205,8
146000.0,3,1.0,1.0,0.0,0.0,3,6,98023,47.3038,-122.36200000000001,45
500000.0,5,3.0,2.0,0.0,4.0,3,9,98001,47.3296,-122.256,28
242500.0,3,1.0,1.0,0.0,0.0,3,6,98058,47.4516,-122.175,55
324950.0,3,1.0,1.0,0.0,0.0,3,7,98125,47.7287,-122.311,55
231500.0,2,1.0,1.0,0.0,0.0,4,6,98056,47.49,-122.191,72
300000.0,3,2.5,2.0,0.0,0.0,3,8,98023,47.3058,-122.39399999999999,25
545000.0,4,2.5,2.0,0.0,0.0,3,9,98045,47.4736,-121.73100000000001,17
350000.0,3,1.0,1.0,0.0,0.0,5,6,98133,47.7451,-122.339,60
467100.0,3,1.75,1.0,0.0,0.0,3,7,98052,47.6651,-122.15100000000001,41
180000.0,3,1.0,1.5,0.0,0.0,3,7,98032,47.3717,-122.29700000000001,56
749000.0,4,1.5,2.0,0.0,0.0,4,8,98144,47.5828,-122.291,94
245000.0,3,2.5,2.0,0.0,0.0,3,7,98023,47.2984,-122.385,25
260000.0,5,1.0,1.0,0.0,0.0,5,7,98031,47.3943,-122.196,52
490000.0,3,3.0,3.0,0.0,0.0,3,7,98117,47.6911,-122.39200000000001,29
565000.0,4,2.5,2.0,0.0,0.0,3,8,98075,47.5895,-122.01899999999999,11
330000.0,4,2.25,2.0,0.0,0.0,3,8,98058,47.4406,-122.139,31
295000.0,3,1.0,1.0,0.0,0.0,4,7,98056,47.5139,-122.18700000000001,51
725000.0,3,1.5,1.5,0.0,0.0,4,7,98115,47.6754,-122.325,111
680000.0,3,2.25,1.0,0.0,0.0,3,8,98177,47.7065,-122.37,58
490000.0,2,1.0,1.0,0.0,0.0,4,7,98177,47.7032,-122.37100000000001,67
635000.0,3,1.75,1.5,0.0,0.0,4,7,98117,47.68600000000001,-122.374,89
750000.0,3,2.5,1.5,0.0,0.0,4,9,98022,47.1622,-121.971,36
330000.0,4,2.25,2.0,0.0,0.0,3,8,98023,47.3126,-122.346,31
270000.0,3,2.5,2.0,0.0,0.0,3,7,98106,47.5218,-122.35799999999999,8
340000.0,3,2.25,2.0,0.0,0.0,3,7,98056,47.4907,-122.167,17
413252.0,3,0.75,1.0,0.0,0.0,3,7,98117,47.6834,-122.366,64
600000.0,4,2.75,2.0,0.0,0.0,3,9,98028,47.7368,-122.23100000000001,8
726888.0,5,3.0,2.0,0.0,0.0,3,9,98075,47.5994,-122.01899999999999,16
285000.0,2,1.0,1.0,0.0,0.0,4,6,98126,47.5286,-122.368,71
365000.0,2,1.0,1.0,0.0,0.0,4,6,98117,47.6951,-122.366,86
295000.0,4,2.0,1.0,0.0,0.0,3,7,98133,47.7543,-122.344,51
460000.0,3,2.25,1.0,0.0,0.0,3,7,98034,47.7248,-122.179,46
230000.0,3,1.5,1.5,0.0,0.0,3,7,98198,47.3775,-122.319,67
337000.0,3,1.0,1.0,0.0,0.0,5,7,98125,47.7207,-122.32,63
300000.0,3,1.0,1.0,0.0,0.0,3,7,98133,47.7304,-122.352,57
360000.0,4,2.5,2.0,0.0,0.0,3,8,98038,47.3552,-122.014,11
585000.0,3,2.5,2.0,0.0,0.0,3,8,98029,47.5675,-122.016,28
182700.0,3,2.25,1.0,0.0,0.0,3,7,98023,47.2979,-122.37899999999999,36
305000.0,3,2.25,1.0,0.0,0.0,3,7,98023,47.2979,-122.37899999999999,37
309950.0,3,2.5,2.0,0.0,0.0,3,7,98055,47.4439,-122.19,20
550000.0,3,1.0,1.0,0.0,0.0,3,7,98033,47.6891,-122.20299999999999,43
825000.0,3,2.5,1.0,0.0,3.0,3,11,98074,47.6395,-122.05,29
